frame,clipTime,clipDuration,elapsedTime,jfaMs,unifiedMs,selectedCameras
1061,2.85294,4.08333,15.1029,6.11251,2.01814,129
1062,2.86532,4.08333,15.1153,6.40602,2.01786,129
1063,2.87817,4.08333,15.1282,5.75331,2.02413,127
1064,2.89257,4.08333,15.1426,6.12778,2.0168,129
1065,2.9056,4.08333,15.1556,5.70358,2.01939,129
1066,2.91926,4.08333,15.1693,6.13933,2.02346,130
1067,2.93287,4.08333,15.1829,5.72874,2.01574,130
1068,2.94659,4.08333,15.1966,8.55939,2.02666,129
1069,2.96822,4.08333,15.2182,6.49277,2.36259,130
1070,2.98558,4.08333,15.2356,6.15709,2.01482,131
1071,3.00199,4.08333,15.252,6.19824,2.01885,130
1072,3.01464,4.08333,15.2646,6.19622,2.01507,130
1073,3.02761,4.08333,15.2776,5.69632,2.01872,130
1074,3.04677,4.08333,15.2968,5.7344,2.01427,131
1075,3.0627,4.08333,15.3127,6.20832,2.01789,131
1076,3.07759,4.08333,15.3276,6.43478,2.4616,132
1077,3.0937,4.08333,15.3437,6.13094,2.01699,130
1078,3.10843,4.08333,15.3584,6.40586,2.01702,130
1079,3.12409,4.08333,15.3741,6.23299,2.01648,130
1080,3.13784,4.08333,15.3878,5.74115,2.02902,130
1081,3.1548,4.08333,15.4048,6.13763,2.01786,130
1082,3.17398,4.08333,15.424,6.17949,2.02144,130
1083,3.18672,4.08333,15.4367,6.34528,2.49603,131
1084,3.2035,4.08333,15.4535,6.1369,2.01933,131
1085,3.21666,4.08333,15.4667,6.12653,2.01782,130
1086,3.22924,4.08333,15.4792,6.10608,2.01837,131
1087,3.24251,4.08333,15.4925,6.00992,2.01914,130
1088,3.25564,4.08333,15.5056,6.11117,2.73946,130
1089,3.26911,4.08333,15.5191,6.19693,2.03117,131
1090,3.28181,4.08333,15.5318,5.71158,2.01402,131
1091,3.29436,4.08333,15.5444,6.21664,2.01728,131
1092,3.30673,4.08333,15.5567,6.72048,2.4279,131
1093,3.32033,4.08333,15.5703,5.7528,2.01728,131
1094,3.33326,4.08333,15.5833,6.16454,2.33162,131
1095,3.3459,4.08333,15.5959,6.1457,2.02163,131
1096,3.35821,4.08333,15.6082,6.3311,2.01811,130
1097,3.37106,4.08333,15.6211,5.72723,2.01754,130
1098,3.38389,4.08333,15.6339,6.09898,2.02797,130
1099,3.39634,4.08333,15.6463,6.10813,2.3408,133
1100,3.409,4.08333,15.659,5.73178,2.02707,127
1101,3.42192,4.08333,15.6719,6.10762,2.02992,125
1102,3.4346,4.08333,15.6846,6.08682,2.31219,122
1103,3.44755,4.08333,15.6976,6.70579,2.02266,121
1104,3.46055,4.08333,15.7106,6.4424,2.03152,128
1105,3.47315,4.08333,15.7232,6.15706,2.02051,133
1106,3.48583,4.08333,15.7358,6.37907,2.01142,130
1107,3.49889,4.08333,15.7489,6.1233,2.01178,126
1108,3.51163,4.08333,15.7616,6.12918,2.01952,120
1109,3.52456,4.08333,15.7746,6.09318,2.3465,118
1110,3.53718,4.08333,15.7872,5.71757,2.01142,116
1111,3.54957,4.08333,15.7996,6.28432,2.0111,114
1112,3.56209,4.08333,15.8121,6.0993,2.01254,114
1113,3.57437,4.08333,15.8244,6.09357,2.01523,117
1114,3.58672,4.08333,15.8367,5.71357,2.01485,118
1115,3.59982,4.08333,15.8498,6.5983,2.01523,120
1116,3.61278,4.08333,15.8628,8.79418,4.44749,120
1117,3.63133,4.08333,15.8813,8.44858,2.01632,122
1118,3.65088,4.08333,15.9009,8.34611,3.58576,121
1119,3.6699,4.08333,15.9199,5.72022,2.01741,121
1120,3.6827,4.08333,15.9327,6.74579,2.49658,122
1121,3.69643,4.08333,15.9464,6.46352,2.01846,120
1122,3.70914,4.08333,15.9591,5.72755,2.01565,118
1123,3.72154,4.08333,15.9715,6.0849,2.01677,121
1124,3.73387,4.08333,15.9839,6.08605,2.01654,120
1125,3.74628,4.08333,15.9963,6.09312,2.01581,119
1126,3.75894,4.08333,16.0089,6.19818,2.01862,119
1127,3.77209,4.08333,16.0221,6.1263,2.0183,120
1128,3.78432,4.08333,16.0343,6.1248,2.01933,120
1129,3.79658,4.08333,16.0466,6.09219,2.02365,121
1130,3.80912,4.08333,16.0591,6.37165,2.01667,121
1131,3.822,4.08333,16.072,6.4135,2.01974,121
1132,3.83487,4.08333,16.0849,6.10576,2.02138,121
1133,3.84711,4.08333,16.0971,5.74742,2.01782,121
1134,3.85937,4.08333,16.1094,6.09802,2.01926,118
1135,3.87164,4.08333,16.1216,6.38566,2.32208,117
1136,3.88475,4.08333,16.1348,6.1321,2.34285,119
1137,3.8977,4.08333,16.1477,5.72448,2.03011,119
1138,3.91044,4.08333,16.1604,6.41267,2.89952,121
1139,3.92384,4.08333,16.1738,6.87277,2.01632,118
1140,3.9375,4.08333,16.1875,6.22944,2.02957,120
1141,3.95075,4.08333,16.2007,6.2047,2.02362,124
1142,3.96327,4.08333,16.2133,6.53786,2.01539,125
1143,3.97708,4.08333,16.2271,6.41878,2.01821,124
1144,3.98991,4.08333,16.2399,6.10685,2.01901,120
1145,4.00255,4.08333,16.2526,5.71424,2.0191,119
1146,4.01521,4.08333,16.2652,6.10502,2.01446,123
1147,4.02764,4.08333,16.2776,6.25882,2.01616,130
1148,4.04036,4.08333,16.2904,6.38794,2.02077,129
1149,4.05319,4.08333,16.3032,6.41795,2.01779,131
1150,4.06665,4.08333,16.3167,6.38912,2.44032,130
1151,4.08014,4.08333,16.3301,5.7113,2.34877,130
1152,0.0105419,4.08333,16.3439,6.17757,2.02141,131
1153,0.0236607,4.08333,16.357,6.1305,2.02291,129
1154,0.0369129,4.08333,16.3702,6.11558,2.02186,131
1155,0.0499935,4.08333,16.3833,6.40086,2.02051,131
1156,0.0627861,4.08333,16.3961,5.72128,2.01987,130
1157,0.0767632,4.08333,16.4101,6.09779,2.02064,131
1158,0.0894871,4.08333,16.4228,6.10701,2.02528,131
1159,0.10215,4.08333,16.4355,5.70906,4.02602,131
1160,0.118959,4.08333,16.4523,6.18157,2.01933,131
1161,0.133158,4.08333,16.4665,6.14342,2.01914,131
1162,0.1458,4.08333,16.4791,7.79722,2.52397,131
1163,0.162691,4.08333,16.496,8.47354,2.35309,131
1164,0.182135,4.08333,16.5155,6.15046,2.02349,130
1165,0.195484,4.08333,16.5288,6.19312,2.01933,131
1166,0.208565,4.08333,16.5419,6.09891,2.01926,129
1167,0.221153,4.08333,16.5545,6.10285,2.02499,132
1168,0.233585,4.08333,16.5669,6.66864,2.02256,131
1169,0.247105,4.08333,16.5804,6.18605,2.02275,132
1170,0.259972,4.08333,16.5933,6.67386,2.98307,132
1171,0.274759,4.08333,16.6081,6.45222,2.37664,132
1172,0.288809,4.08333,16.6221,6.62758,2.01952,133
1173,0.302025,4.08333,16.6354,6.18134,2.01555,133
1174,0.315107,4.08333,16.6484,6.14742,2.0152,133
1175,0.327936,4.08333,16.6613,6.68829,2.02342,132
1176,0.342014,4.08333,16.6753,7.15184,2.46579,131
1177,0.357019,4.08333,16.6904,6.88384,2.46426,132
1178,0.372162,4.08333,16.7055,6.69696,2.01942,132
1179,0.385489,4.08333,16.7188,6.10573,2.34752,132
1180,0.39888,4.08333,16.7322,6.11338,2.02138,133
1181,0.411736,4.08333,16.7451,6.13891,2.01507,135
1182,0.42502,4.08333,16.7584,6.05898,2.0177,135
1183,0.437401,4.08333,16.7707,6.12749,2.01706,134
1184,0.449883,4.08333,16.7832,6.36128,2.0191,125
1185,0.462553,4.08333,16.7959,5.6896,2.02813,124
1186,0.475094,4.08333,16.8084,6.24746,2.02262,133
1187,0.48761,4.08333,16.8209,6.0839,2.01728,133
1188,0.499907,4.08333,16.8332,6.10998,2.01933,133
1189,0.512533,4.08333,16.8459,5.70749,2.02624,131
1190,0.525631,4.08333,16.859,6.10266,2.32483,130
1191,0.538546,4.08333,16.8719,6.11466,2.01728,130
1192,0.550879,4.08333,16.8842,5.68733,2.01728,128
1193,0.563583,4.08333,16.8969,6.08973,2.0161,129
1194,0.576666,4.08333,16.91,6.11952,2.01773,129
1195,0.589005,4.08333,16.9223,6.09824,2.0167,128
1196,0.602966,4.08333,16.9363,6.11286,2.01786,131
1197,0.61784,4.08333,16.9512,6.12349,2.51059,131
1198,0.631365,4.08333,16.9647,6.11824,2.01933,130
1199,0.643738,4.08333,16.9771,6.12035,2.02752,131
1200,0.656384,4.08333,16.9897,5.7503,2.17072,131
1201,0.669779,4.08333,17.0031,6.46595,2.03405,131
1202,0.682919,4.08333,17.0163,6.14656,2.02957,130
1203,0.69623,4.08333,17.0296,6.24253,2.65818,129
1204,0.709553,4.08333,17.0429,6.19786,2.02957,126
1205,0.721916,4.08333,17.0553,6.93392,2.02989,127
1206,0.735779,4.08333,17.0691,6.13318,2.02854,126
1207,0.748795,4.08333,17.0821,6.1383,2.03571,128
1208,0.761456,4.08333,17.0948,5.74554,2.02387,124
1209,0.773756,4.08333,17.1071,6.12368,2.03571,124
1210,0.786875,4.08333,17.1202,6.15152,2.03123,126
1211,0.799431,4.08333,17.1328,6.14099,2.044,126
1212,0.811951,4.08333,17.1453,6.13347,2.03184,125
1213,0.824848,4.08333,17.1582,6.12621,2.02957,125
1214,0.837292,4.08333,17.1706,6.94195,2.31946,126
1215,0.851147,4.08333,17.1845,6.2816,2.02864,125
1216,0.864172,4.08333,17.1975,8.31789,2.03024,125
1217,0.881453,4.08333,17.2148,6.81539,2.02701,125
1218,0.897694,4.08333,17.231,6.39258,2.0192,124
1219,0.914419,4.08333,17.2478,7.27994,2.46858,124
1220,0.934605,4.08333,17.2679,10.6435,3.84294,127
1221,0.954931,4.08333,17.2883,5.71533,2.02118,128
1222,0.967707,4.08333,17.301,6.16826,2.03366,128
1223,0.980846,4.08333,17.3142,6.22323,2.01517,128
1224,0.993164,4.08333,17.3265,6.11677,2.01517,131
1225,1.00543,4.08333,17.3388,5.75603,2.01418,129
1226,1.01807,4.08333,17.3514,6.11661,2.01824,129
1227,1.03034,4.08333,17.3637,6.11606,2.01933,129
1228,1.04316,4.08333,17.3765,6.41949,2.01933,130
1229,1.05604,4.08333,17.3894,6.14013,2.01242,130
1230,1.06874,4.08333,17.4021,6.08195,2.02349,130
1231,1.08089,4.08333,17.4142,6.08992,2.01898,129
1232,1.09307,4.08333,17.4264,6.37466,2.01827,128
1233,1.10659,4.08333,17.4399,6.40579,2.91907,132
1234,1.12071,4.08333,17.454,6.43616,2.01728,131
1235,1.13386,4.08333,17.4672,6.11898,2.01798,132
1236,1.14623,4.08333,17.4796,6.45094,2.43798,133
1237,1.15925,4.08333,17.4926,6.51686,2.01523,135
1238,1.1726,4.08333,17.5059,6.39773,2.01728,126
1239,1.18617,4.08333,17.5195,6.29632,2.01933,125
1240,1.20028,4.08333,17.5336,6.44662,2.29597,125
1241,1.21549,4.08333,17.5488,6.02858,2.49469,125
1242,1.23205,4.08333,17.5654,6.008,2.01942,122
1243,1.24643,4.08333,17.5798,6.33402,2.42486,121
1244,1.25988,4.08333,17.5932,6.2663,2.01216,128
1245,1.27415,4.08333,17.6075,6.88518,2.42813,123
1246,1.28782,4.08333,17.6212,6.29664,2.02083,120
1247,1.30129,4.08333,17.6346,6.41005,2.44822,119
1248,1.31479,4.08333,17.6481,6.11984,2.01514,120
1249,1.32773,4.08333,17.6611,6.10438,2.01782,121
1250,1.3404,4.08333,17.6737,6.60992,2.01782,122
1251,1.35407,4.08333,17.6874,5.75382,2.01715,117
1252,1.36786,4.08333,17.7012,6.38758,2.02086,120
1253,1.38075,4.08333,17.7141,6.13744,2.02214,118
1254,1.39325,4.08333,17.7266,5.74288,2.01971,117
1255,1.40637,4.08333,17.7397,6.12627,2.29008,114
1256,1.41899,4.08333,17.7523,6.46166,2.0193,114
1257,1.43258,4.08333,17.7659,6.1969,2.28608,114
1258,1.44609,4.08333,17.7794,6.71011,2.3497,114
1259,1.46011,4.08333,17.7934,6.00266,2.33622,114
1260,1.47426,4.08333,17.8076,6.50922,2.01728,113
1261,1.48709,4.08333,17.8204,6.63741,2.49696,116
1262,1.50234,4.08333,17.8357,6.82595,2.01933,116
1263,1.51555,4.08333,17.8489,6.42333,2.01888,116
1264,1.52916,4.08333,17.8625,6.19872,2.29178,116
1265,1.54178,4.08333,17.8751,6.16301,2.01898,116
1266,1.55554,4.08333,17.8889,6.46915,2.46736,120
1267,1.5685,4.08333,17.9018,7.53162,2.01731,118
1268,1.58218,4.08333,17.9155,6.10064,2.01725,120
1269,1.59497,4.08333,17.9283,6.12285,2.48022,118
1270,1.60777,4.08333,17.9411,6.24867,2.01344,121
1271,1.62053,4.08333,17.9539,6.03693,2.01318,117
1272,1.6339,4.08333,17.9672,6.51197,2.01642,121
1273,1.64721,4.08333,17.9805,6.14586,2.01891,122
1274,1.66005,4.08333,17.9934,6.39133,2.01565,124
1275,1.67314,4.08333,18.0065,6.14317,2.0209,124
1276,1.68599,4.08333,18.0193,6.65574,2.02304,124
1277,1.69928,4.08333,18.0326,6.11789,2.01424,123
1278,1.71219,4.08333,18.0455,6.13219,2.0193,123
1279,1.7251,4.08333,18.0584,6.42448,2.01523,123
1280,1.73828,4.08333,18.0716,6.10461,2.01318,123
1281,1.75074,4.08333,18.0841,6.14461,2.01139,126
1282,1.76348,4.08333,18.0968,6.15418,2.01974,127
1283,1.77614,4.08333,18.1095,6.11994,2.01488,128
1284,1.78871,4.08333,18.122,6.59222,2.01933,130
1285,1.80159,4.08333,18.1349,6.81811,2.02253,128
1286,1.81487,4.08333,18.1482,6.3536,2.02048,127
1287,1.82841,4.08333,18.1617,6.14906,2.02275,128
1288,1.84101,4.08333,18.1743,6.67939,2.02342,128
1289,1.85479,4.08333,18.1881,6.21235,2.37379,128
1290,1.86839,4.08333,18.2017,6.49293,2.02138,127
1291,1.88238,4.08333,18.2157,6.45491,2.01856,127
1292,1.89577,4.08333,18.2291,7.14954,2.02381,124
1293,1.91003,4.08333,18.2434,6.42605,2.724,123
1294,1.9234,4.08333,18.2567,6.39846,2.02246,125
1295,1.93596,4.08333,18.2693,5.98509,2.02138,124
1296,1.94929,4.08333,18.2826,6.176,2.02954,114
1297,1.96172,4.08333,18.2951,6.4601,2.02566,114
1298,1.97439,4.08333,18.3077,5.71552,2.02384,114
1299,1.98729,4.08333,18.3206,6.12774,2.01728,118
1300,2.00002,4.08333,18.3334,6.12355,2.02045,110
1301,2.01274,4.08333,18.3461,6.13994,2.01728,107
1302,2.02555,4.08333,18.3589,6.45683,2.01482,104
1303,2.03854,4.08333,18.3719,6.67824,2.01728,104
1304,2.05161,4.08333,18.3849,6.15626,2.01859,105
1305,2.06412,4.08333,18.3975,6.18013,2.35955,108
1306,2.07707,4.08333,18.4104,6.1439,2.01728,107
1307,2.09002,4.08333,18.4234,6.74963,2.03293,107
1308,2.1057,4.08333,18.439,6.35459,2.02086,104
1309,2.11844,4.08333,18.4518,6.4728,2.01997,99
1310,2.13241,4.08333,18.4657,6.1728,2.03584,100
1311,2.14522,4.08333,18.4785,6.20966,2.02131,101
1312,2.15793,4.08333,18.4913,6.1505,2.02262,99
1313,2.17032,4.08333,18.5037,6.45898,2.02461,96
1314,2.18304,4.08333,18.5164,6.18445,2.03917,95
1315,2.19572,4.08333,18.5291,5.77245,2.02534,100
1316,2.20841,4.08333,18.5417,6.42627,2.29232,101
1317,2.22214,4.08333,18.5555,6.57478,2.02157,100
1318,2.23656,4.08333,18.5699,6.46285,2.82976,104
1319,2.25016,4.08333,18.5835,6.94157,2.01702,104
1320,2.26427,4.08333,18.5976,6.30243,2.50589,105
1321,2.27721,4.08333,18.6105,6.72886,2.01891,105
1322,2.29059,4.08333,18.6239,6.3007,2.02499,102
1323,2.30417,4.08333,18.6375,6.29018,2.01933,102
1324,2.31751,4.08333,18.6508,6.26118,2.01773,102
1325,2.33113,4.08333,18.6645,6.2744,2.51539,100
1326,2.34423,4.08333,18.6776,6.9497,2.34166,98
1327,2.35847,4.08333,18.6918,6.58054,2.51821,98
1328,2.37271,4.08333,18.706,5.79155,2.35939,97
1329,2.38672,4.08333,18.7201,6.32486,2.02586,99
1330,2.40083,4.08333,18.7342,6.3201,2.32358,100
1331,2.41449,4.08333,18.7478,6.21597,2.0256,102
1332,2.42768,4.08333,18.761,6.20941,2.01533,105
1333,2.44052,4.08333,18.7739,6.24048,2.02214,103
1334,2.45368,4.08333,18.787,6.66189,2.01818,102
1335,2.46739,4.08333,18.8007,6.17549,2.01888,105
1336,2.48014,4.08333,18.8135,6.1633,2.30093,105
1337,2.49371,4.08333,18.827,6.24358,2.01926,107
1338,2.50694,4.08333,18.8403,6.17818,2.02595,106
1339,2.51965,4.08333,18.853,6.47584,2.01565,113
1340,2.53306,4.08333,18.8664,6.2056,2.0169,114
1341,2.54622,4.08333,18.8796,6.18698,2.01882,113
1342,2.55887,4.08333,18.8922,6.23136,2.33149,109
1343,2.57283,4.08333,18.9062,6.2104,2.02221,115
1344,2.58572,4.08333,18.9191,6.43056,2.01728,114
1345,2.59841,4.08333,18.9317,6.03616,2.01581,123
1346,2.61206,4.08333,18.9454,6.23469,2.02298,124
1347,2.62476,4.08333,18.9581,6.47331,2.01926,127
1348,2.6387,4.08333,18.972,6.50419,2.01261,124
1349,2.65197,4.08333,18.9853,6.14685,2.01734,126
1350,2.66421,4.08333,18.9975,6.41853,2.02768,127
1351,2.67705,4.08333,19.0104,6.16842,2.03078,126
1352,2.6896,4.08333,19.0229,6.14266,2.29693,128
1353,2.70224,4.08333,19.0356,6.91987,2.02138,127
1354,2.71544,4.08333,19.0488,6.20557,2.0296,127
1355,2.72849,4.08333,19.0618,6.17526,2.02122,128
1356,2.74117,4.08333,19.0745,6.36256,2.01891,128
1357,2.75415,4.08333,19.0875,5.73606,2.01939,128
1358,2.76697,4.08333,19.1003,6.38368,2.44077,128
1359,2.78047,4.08333,19.1138,6.45712,2.02221,129
1360,2.79427,4.08333,19.1276,6.46784,2.28573,130
1361,2.80723,4.08333,19.1406,6.74,2.02733,131
1362,2.82028,4.08333,19.1536,6.43037,2.01914,131
1363,2.83398,4.08333,19.1673,6.17786,2.01901,132
1364,2.84641,4.08333,19.1797,6.30493,2.02547,130
1365,2.85952,4.08333,19.1929,6.17741,2.01523,129
1366,2.87209,4.08333,19.2054,6.40115,2.01728,129
1367,2.88482,4.08333,19.2181,6.93747,2.01568,129
1368,2.89922,4.08333,19.2326,6.13702,2.01498,129
1369,2.91207,4.08333,19.2454,6.14877,2.01968,130
1370,2.92439,4.08333,19.2577,6.74208,2.01699,130
1371,2.93879,4.08333,19.2721,6.42179,2.78006,129
1372,2.95235,4.08333,19.2857,6.55741,2.0175,129
1373,2.96689,4.08333,19.3002,6.1976,2.01642,130
1374,2.97957,4.08333,19.3129,6.23754,2.02384,131
1375,2.99215,4.08333,19.3255,6.19706,2.01562,130
1376,3.00506,4.08333,19.3384,6.14918,2.01888,130
1377,3.01819,4.08333,19.3515,6.32912,2.02589,130
1378,3.03186,4.08333,19.3652,6.29488,2.0167,130
1379,3.04435,4.08333,19.3777,6.13408,2.01933,130
1380,3.05675,4.08333,19.3901,6.12902,2.01514,131
1381,3.06903,4.08333,19.4024,5.7161,2.01571,131
1382,3.08217,4.08333,19.4155,6.12163,2.02861,131
1383,3.09472,4.08333,19.428,6.14989,2.34118,130
1384,3.10756,4.08333,19.4409,6.1041,2.0135,130
1385,3.12022,4.08333,19.4536,6.15853,2.34963,130
1386,3.13297,4.08333,19.4663,6.13856,2.01437,130
1387,3.14559,4.08333,19.4789,6.40614,2.01699,130
1388,3.15886,4.08333,19.4922,6.13306,2.01802,130
1389,3.17248,4.08333,19.5058,6.14422,2.35219,130
1390,3.18519,4.08333,19.5185,5.7073,2.01718,131
1391,3.19778,4.08333,19.5311,6.12995,2.01728,131
1392,3.21042,4.08333,19.5438,6.13664,2.02752,131
1393,3.22292,4.08333,19.5563,6.09667,2.02413,129
1394,3.23557,4.08333,19.5689,6.01382,2.01536,131
1395,3.24896,4.08333,19.5823,6.14762,2.01763,130
1396,3.26129,4.08333,19.5946,6.17616,2.01885,131
1397,3.27386,4.08333,19.6072,5.71056,2.01715,131
1398,3.28661,4.08333,19.6199,6.14646,2.01728,131
1399,3.29891,4.08333,19.6322,6.15536,2.01952,131
1400,3.31183,4.08333,19.6452,6.44278,2.01613,131
1401,3.32458,4.08333,19.6579,5.73136,2.01626,131
1402,3.33725,4.08333,19.6706,6.40378,2.02544,131
1403,3.35051,4.08333,19.6838,6.14102,2.01933,131
1404,3.36286,4.08333,19.6962,5.71616,2.0273,130
1405,3.37545,4.08333,19.7088,6.1271,2.01802,130
1406,3.38784,4.08333,19.7212,6.40512,2.02019,131
1407,3.40053,4.08333,19.7339,6.11322,2.34688,131
1408,3.41354,4.08333,19.7469,6.16262,2.04163,123
1409,3.4262,4.08333,19.7595,6.14064,2.04243,122
1410,3.43878,4.08333,19.7721,6.14845,2.03565,121
1411,3.45129,4.08333,19.7846,6.21242,2.36954,125
1412,3.46417,4.08333,19.7975,6.50662,2.05619,129
1413,3.47714,4.08333,19.8105,6.21034,2.0584,132
1414,3.48968,4.08333,19.823,6.22854,2.04317,129
1415,3.50235,4.08333,19.8357,6.22662,2.0545,123
1416,3.51488,4.08333,19.8482,6.2121,2.34362,119
1417,3.52798,4.08333,19.8613,6.49478,2.04045,117
1418,3.54091,4.08333,19.8742,6.25658,2.03955,116
1419,3.55376,4.08333,19.8871,6.2129,2.04522,115
1420,3.56639,4.08333,19.8997,6.42589,2.04579,118
1421,3.57946,4.08333,19.9128,6.06547,2.4857,119
1422,3.59565,4.08333,19.929,6.24288,2.04362,120
1423,3.61061,4.08333,19.9439,6.28096,2.04656,120
1424,3.62333,4.08333,19.9567,6.02515,2.0439,120
1425,3.63746,4.08333,19.9708,6.5409,2.04816,122
1426,3.65137,4.08333,19.9847,6.06003,2.04733,121
1427,3.6649,4.08333,19.9982,6.18291,2.03936,121
1428,3.67801,4.08333,20.0113,6.1879,2.368,122
1429,3.69129,4.08333,20.0246,6.20093,2.03837,120
1430,3.70423,4.08333,20.0376,6.17949,2.38102,119
1431,3.71737,4.08333,20.0507,5.76323,2.03136,120
1432,3.73162,4.08333,20.065,6.38118,2.03981,120
1433,3.74452,4.08333,20.0779,6.46285,2.03555,120
1434,3.75773,4.08333,20.0911,6.23168,2.03533,119
1435,3.77055,4.08333,20.1039,6.21744,2.03936,120
1436,3.78323,4.08333,20.1166,6.18624,2.03366,120
1437,3.79628,4.08333,20.1296,6.19853,2.04138,120
1438,3.80993,4.08333,20.1433,6.35459,2.03837,121
1439,3.8228,4.08333,20.1561,5.78784,2.03299,121
1440,3.83577,4.08333,20.1691,6.1921,2.03366,121
1441,3.84863,4.08333,20.182,6.19453,2.03376,121
1442,3.86148,4.08333,20.1948,5.74659,2.03568,118
1443,3.87405,4.08333,20.2074,6.16614,2.03184,117
1444,3.88701,4.08333,20.2203,6.14326,2.36365,118
1445,3.89987,4.08333,20.2332,6.89104,2.03542,120
1446,3.91366,4.08333,20.247,6.20275,2.0377,121
1447,3.93077,4.08333,20.2641,6.46771,2.03117,120
1448,3.9479,4.08333,20.2812,6.43158,2.02659,125
1449,3.96381,4.08333,20.2971,6.52259,2.03242,125
1450,3.97675,4.08333,20.3101,6.19379,2.03203,124
1451,3.98939,4.08333,20.3227,5.7511,2.03763,120
1452,4.0019,4.08333,20.3352,6.17677,2.03315,119
1453,4.01424,4.08333,20.3476,6.30947,2.03539,124
1454,4.02665,4.08333,20.36,6.46467,2.0335,130
1455,4.03935,4.08333,20.3727,5.77946,2.032,129
1456,4.05222,4.08333,20.3856,6.20493,2.03507,132
1457,4.06477,4.08333,20.3981,6.19178,2.0329,130
1458,4.0771,4.08333,20.4104,6.33114,2.03142,130
1459,0.00705957,4.08333,20.4237,6.16797,2.03782,131
1460,0.0194802,4.08333,20.4361,6.1511,2.36403,129
1461,0.0323358,4.08333,20.449,6.15149,2.03536,130
1462,0.0453858,4.08333,20.4621,6.17907,2.04419,131
1463,0.0580297,4.08333,20.4747,6.16083,2.03891,130
1464,0.0708852,4.08333,20.4876,6.15894,2.02966,131
1465,0.0834012,4.08333,20.5001,5.76816,2.35149,131
1466,0.0962834,4.08333,20.513,6.14666,2.31354,131
1467,0.109185,4.08333,20.5259,6.93267,2.03635,131
1468,0.122286,4.08333,20.539,6.36739,2.03309,131
1469,0.136086,4.08333,20.5528,6.46022,2.44912,131
1470,0.149199,4.08333,20.5659,6.38061,2.02947,131
1471,0.162911,4.08333,20.5796,7.05146,2.76845,131
1472,0.176939,4.08333,20.5936,6.48966,2.03366,131
1473,0.190638,4.08333,20.6073,6.25152,2.38957,130
1474,0.203412,4.08333,20.6201,6.96147,2.03328,131
1475,0.216803,4.08333,20.6335,6.31722,2.3113,131
1476,0.230517,4.08333,20.6472,6.28554,2.03402,131
1477,0.243464,4.08333,20.6601,6.97152,2.03011,131
1478,0.257338,4.08333,20.674,6.53744,2.51123,132
1479,0.270594,4.08333,20.6873,6.87139,2.36525,132
1480,0.28463,4.08333,20.7013,6.42874,2.73168,132
1481,0.297976,4.08333,20.7146,6.48182,2.03168,133
1482,0.310742,4.08333,20.7274,6.4912,2.03002,133
1483,0.324477,4.08333,20.7411,6.63949,2.50358,132
1484,0.337981,4.08333,20.7546,6.15622,2.03158,131
1485,0.351611,4.08333,20.7683,6.46829,2.50323,132
1486,0.36463,4.08333,20.7813,6.84851,2.03366,132
1487,0.377812,4.08333,20.7945,6.63584,2.03232,132
1488,0.391476,4.08333,20.8081,6.41245,2.03414,133
1489,0.40461,4.08333,20.8213,6.1432,2.0329,133
1490,0.41807,4.08333,20.8347,6.45738,2.50691,135
1491,0.431225,4.08333,20.8479,6.57328,2.03334,135
1492,0.444344,4.08333,20.861,6.49894,2.03536,129
1493,0.457541,4.08333,20.8742,7.30909,2.03373,124
1494,0.471695,4.08333,20.8884,6.15779,2.65469,129
1495,0.486197,4.08333,20.9029,6.50653,2.03162,133
1496,0.49931,4.08333,20.916,6.26253,2.03472,133
1497,0.513028,4.08333,20.9297,6.50864,2.45078,131
1498,0.526099,4.08333,20.9428,6.44899,2.03645,130
1499,0.538987,4.08333,20.9557,6.19498,2.35251,130
1500,0.551718,4.08333,20.9684,6.14282,2.33261,128
1501,0.564381,4.08333,20.981,6.13629,2.02912,129
1502,0.577609,4.08333,20.9943,6.18339,2.0303,130
1503,0.590334,4.08333,21.007,6.43722,2.03542,127
1504,0.603566,4.08333,21.0202,6.42909,2.04157,131
1505,0.616356,4.08333,21.033,6.18474,2.03162,131
1506,0.629109,4.08333,21.0458,6.16653,2.0296,130
1507,0.641417,4.08333,21.0581,6.1791,2.03341,131
1508,0.654686,4.08333,21.0714,6.0439,2.3001,131
1509,0.668677,4.08333,21.0853,7.37744,2.04163,131
1510,0.684008,4.08333,21.1007,7.06973,2.47203,130
1511,0.699059,4.08333,21.1157,5.74576,2.03162,128
1512,0.712636,4.08333,21.1293,6.8136,2.35939,128
1513,0.727452,4.08333,21.1441,6.22467,2.30851,127
1514,0.741066,4.08333,21.1577,6.25091,2.03363,125
1515,0.754433,4.08333,21.1711,6.21168,2.02806,127
1516,0.767405,4.08333,21.1841,6.22272,2.03571,125
1517,0.78068,4.08333,21.1973,6.15747,2.03008,125
1518,0.794159,4.08333,21.2108,6.17366,2.35517,125
1519,0.807316,4.08333,21.224,6.4207,2.47053,126
1520,0.820712,4.08333,21.2374,5.77008,2.03331,125
1521,0.834237,4.08333,21.2509,6.48339,2.03219,125
1522,0.847582,4.08333,21.2642,5.74266,2.03427,125
1523,0.862088,4.08333,21.2788,6.20864,2.03062,124
1524,0.87518,4.08333,21.2918,6.46458,2.03162,125
1525,0.889346,4.08333,21.306,6.4272,2.46963,126
1526,0.903061,4.08333,21.3197,6.58614,2.03184,124
